"[0.014964357412079023, 21572.868384116842, 9254959.120111713]","[0.0063281707073599746, 3917.232813011111, 9790794.110688383]","[0.007882872413656324, 6740.884267360789, 9702397.965991845]","[0.01250664758594408, 19431.808856753098, 9294415.152831404]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.007882872413656324, 6740.884267360789, 9702397.965991845]","[0.005960453261942115, 5337.437116727937, 10383967.285204997]","[0.014627988215545937, 17118.137192013884, 9572391.334391778]","[0.006308968963758033, 5335.377590084061, 10740942.959043734]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.0063281707073599746, 3917.232813011111, 9790794.110688383]","[0.007882872413656324, 6740.884267360789, 9702397.965991845]","[0.01250664758594408, 19431.808856753098, 9294415.152831404]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.007882872413656324, 6740.884267360789, 9702397.965991845]","[0.005960453261942115, 5337.437116727937, 10383967.285204997]","[0.014627988215545937, 17118.137192013884, 9572391.334391778]","[0.006308968963758033, 5335.377590084061, 10740942.959043734]","[0.014723748584578424, 20983.336934688363, 8999685.279136775]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.0063281707073599746, 3917.232813011111, 9790794.110688383]","[0.007882872413656324, 6740.884267360789, 9702397.965991845]","[0.01250664758594408, 19431.808856753098, 9294415.152831404]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.007882872413656324, 6740.884267360789, 9702397.965991845]","[0.005960453261942115, 5337.437116727937, 10383967.285204997]","[0.014627988215545937, 17118.137192013884, 9572391.334391778]","[0.006308968963758033, 5335.377590084061, 10740942.959043734]","[0.014723748584578424, 20983.336934688363, 8999685.279136775]","[0.006237102867317559, 5333.89396178157, 10741880.333734056]","[0.01606750131780327, 19563.372503292485, 8914144.750991123]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.0063281707073599746, 3917.232813011111, 9790794.110688383]","[0.007882872413656324, 6740.884267360789, 9702397.965991845]","[0.01250664758594408, 19431.808856753098, 9294415.152831404]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.007882872413656324, 6740.884267360789, 9702397.965991845]","[0.005960453261942115, 5337.437116727937, 10383967.285204997]","[0.014627988215545937, 17118.137192013884, 9572391.334391778]","[0.01606750131780327, 19563.372503292485, 8914144.750991123]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.01365426796403348, 18962.53874449473, 9130857.347380701]","[0.013436496686206242, 19419.786598851115, 9202907.977925926]","[0.006282437511294776, 5271.392753429896, 10064924.714058427]","[0.008023212152778864, 6731.01576708251, 9603348.052962987]","[0.005940143222904084, 5541.440651108444, 11262745.546491582]","[0.013748434002190363, 20941.338257457646, 8362020.259686889]","[0.006037159759200729, 5329.963334044329, 10287137.194745691]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.008023212152778864, 6731.01576708251, 9603348.052962987]","[0.013748434002190363, 20941.338257457646, 8362020.259686889]","[0.00831924499190169, 6726.370309276807, 9557664.099153105]","[0.006733461860823659, 3912.6796563899857, 9728993.228575418]","[0.015502043728983882, 23419.460493233055, 8111105.1632469855]","[0.006662944277155425, 6728.06680447469, 9633180.663590495]","[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.012709601090726193, 18920.540067264013, 8512317.993979339]","[0.007796093552960132, 6731.9606220840105, 9627030.03207723]","[0.009871455067509301, 6635.226235632148, 8668511.149061402]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.013748434002190363, 20941.338257457646, 8362020.259686889]","[0.006733461860823659, 3912.6796563899857, 9728993.228575418]","[0.015502043728983882, 23419.460493233055, 8111105.1632469855]","[0.006662944277155425, 6728.06680447469, 9633180.663590495]","[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.012709601090726193, 18920.540067264013, 8512317.993979339]","[0.009871455067509301, 6635.226235632148, 8668511.149061402]","[0.014230099954235614, 20908.80524674876, 8165260.911592503]","[0.007379117599336202, 7544.504976986689, 9072561.380887201]","[0.006752632892585087, 5980.885694598952, 9537097.08062107]","[0.007748471471132097, 6715.46023906593, 9435335.776533145]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.013748434002190363, 20941.338257457646, 8362020.259686889]","[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.012709601090726193, 18920.540067264013, 8512317.993979339]","[0.009871455067509301, 6635.226235632148, 8668511.149061402]","[0.014230099954235614, 20908.80524674876, 8165260.911592503]","[0.007379117599336202, 7544.504976986689, 9072561.380887201]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.006277626962106726, 3899.228300039615, 9609301.957423402]","[0.005837186229230491, 5385.9606003826775, 9701978.903112141]","[0.006422465228425257, 5951.974682026732, 9200210.962232314]","[0.014723404651594827, 21483.767227716053, 8066636.7907777745]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.012709601090726193, 18920.540067264013, 8512317.993979339]","[0.009871455067509301, 6635.226235632148, 8668511.149061402]","[0.014230099954235614, 20908.80524674876, 8165260.911592503]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.006277626962106726, 3899.228300039615, 9609301.957423402]","[0.005837186229230491, 5385.9606003826775, 9701978.903112141]","[0.014723404651594827, 21483.767227716053, 8066636.7907777745]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005590180827601401, 5558.938922359819, 11491216.016437687]","[0.0077084098982895454, 4689.004228856978, 9557960.132416744]","[0.012939352246699549, 20920.444420242908, 8191205.278653267]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.012709601090726193, 18920.540067264013, 8512317.993979339]","[0.009871455067509301, 6635.226235632148, 8668511.149061402]","[0.014230099954235614, 20908.80524674876, 8165260.911592503]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.006277626962106726, 3899.228300039615, 9609301.957423402]","[0.005837186229230491, 5385.9606003826775, 9701978.903112141]","[0.014723404651594827, 21483.767227716053, 8066636.7907777745]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005590180827601401, 5558.938922359819, 11491216.016437687]","[0.0077084098982895454, 4689.004228856978, 9557960.132416744]","[0.012939352246699549, 20920.444420242908, 8191205.278653267]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005837186229230491, 5385.9606003826775, 9701978.903112141]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.005644702860565498, 5698.455057419059, 10629314.059356816]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.012709601090726193, 18920.540067264013, 8512317.993979339]","[0.009871455067509301, 6635.226235632148, 8668511.149061402]","[0.014230099954235614, 20908.80524674876, 8165260.911592503]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.006277626962106726, 3899.228300039615, 9609301.957423402]","[0.005837186229230491, 5385.9606003826775, 9701978.903112141]","[0.014723404651594827, 21483.767227716053, 8066636.7907777745]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005590180827601401, 5558.938922359819, 11491216.016437687]","[0.0077084098982895454, 4689.004228856978, 9557960.132416744]","[0.012939352246699549, 20920.444420242908, 8191205.278653267]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005837186229230491, 5385.9606003826775, 9701978.903112141]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.005644702860565498, 5698.455057419059, 10629314.059356816]","[0.00579021482523148, 5698.469595050232, 10591647.172116807]","[0.005837186229230491, 5385.9606003826775, 9701978.903112141]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.012709601090726193, 18920.540067264013, 8512317.993979339]","[0.009871455067509301, 6635.226235632148, 8668511.149061402]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.006277626962106726, 3899.228300039615, 9609301.957423402]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005590180827601401, 5558.938922359819, 11491216.016437687]","[0.0077084098982895454, 4689.004228856978, 9557960.132416744]","[0.012939352246699549, 20920.444420242908, 8191205.278653267]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.01385700612819362, 19784.915182992612, 8007703.794773298]","[0.005632838636607053, 5383.932008950356, 9695294.095514242]","[0.005953440910724802, 5304.962689041367, 8874052.162267072]","[0.015779534109616314, 23396.93548674252, 7735784.0376176005]","[0.005619193140451951, 5708.450011974588, 10727181.941554034]","[0.014020580637521676, 18915.038853799375, 8550772.041154135]","[0.005538836649555709, 5635.9561112414995, 12270914.147593891]","[0.012857473547862087, 20920.94583565239, 8192661.808817099]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.006277626962106726, 3899.228300039615, 9609301.957423402]","[0.005590180827601401, 5558.938922359819, 11491216.016437687]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.01385700612819362, 19784.915182992612, 8007703.794773298]","[0.005632838636607053, 5383.932008950356, 9695294.095514242]","[0.005953440910724802, 5304.962689041367, 8874052.162267072]","[0.005538836649555709, 5635.9561112414995, 12270914.147593891]","[0.005599364592426438, 5603.940648117, 9669629.377233688]","[0.006414809989777404, 3861.744492424418, 9250505.56028092]","[0.0058969716147521025, 5352.444684655584, 9367221.753441846]","[0.005590180827601401, 5558.938922359819, 11491216.016437687]","[0.006827318601969871, 5291.836257167985, 8718019.903380612]","[0.015088964254416753, 23377.461816002342, 7450933.52244659]","[0.007150216582961381, 6584.027228568746, 8148803.143020214]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.006277626962106726, 3899.228300039615, 9609301.957423402]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.01385700612819362, 19784.915182992612, 8007703.794773298]","[0.005632838636607053, 5383.932008950356, 9695294.095514242]","[0.005953440910724802, 5304.962689041367, 8874052.162267072]","[0.005599364592426438, 5603.940648117, 9669629.377233688]","[0.006414809989777404, 3861.744492424418, 9250505.56028092]","[0.0058969716147521025, 5352.444684655584, 9367221.753441846]","[0.006827318601969871, 5291.836257167985, 8718019.903380612]","[0.015088964254416753, 23377.461816002342, 7450933.52244659]","[0.007150216582961381, 6584.027228568746, 8148803.143020214]","[0.006053234725601678, 5291.944884652842, 8718189.488174975]","[0.00545173106603285, 5501.449116082204, 10892590.804021949]","[0.006417016566474173, 5291.890570910414, 8718104.695777792]","[0.015130470385066722, 21452.723670193354, 7844330.851631446]","[0.015088964254416753, 23377.461816002342, 7450933.52244659]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.006277626962106726, 3899.228300039615, 9609301.957423402]","[0.01385700612819362, 19784.915182992612, 8007703.794773298]","[0.005632838636607053, 5383.932008950356, 9695294.095514242]","[0.005599364592426438, 5603.940648117, 9669629.377233688]","[0.006414809989777404, 3861.744492424418, 9250505.56028092]","[0.015088964254416753, 23377.461816002342, 7450933.52244659]","[0.007150216582961381, 6584.027228568746, 8148803.143020214]","[0.00545173106603285, 5501.449116082204, 10892590.804021949]","[0.015130470385066722, 21452.723670193354, 7844330.851631446]","[0.015088964254416753, 23377.461816002342, 7450933.52244659]","[0.0056041213543221325, 5427.969053055108, 10136126.503575925]","[0.005742956050531616, 5289.9384285391925, 8709563.619734323]","[0.0061150891600670635, 5258.428968925748, 8383554.75589531]","[0.01467691322541904, 21460.23456782847, 7765743.644813312]","[0.006349569968544212, 3869.2072684340583, 9331524.826810393]","[0.006266453751550843, 3905.2160109940837, 9687734.874561023]","[0.006414809989777404, 3861.744492424418, 9250505.56028092]","[0.006198937986143882, 5203.398638946927, 9420247.129820926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.006277626962106726, 3899.228300039615, 9609301.957423402]","[0.01385700612819362, 19784.915182992612, 8007703.794773298]","[0.005632838636607053, 5383.932008950356, 9695294.095514242]","[0.005599364592426438, 5603.940648117, 9669629.377233688]","[0.006414809989777404, 3861.744492424418, 9250505.56028092]","[0.015088964254416753, 23377.461816002342, 7450933.52244659]","[0.007150216582961381, 6584.027228568746, 8148803.143020214]","[0.00545173106603285, 5501.449116082204, 10892590.804021949]","[0.015130470385066722, 21452.723670193354, 7844330.851631446]","[0.015088964254416753, 23377.461816002342, 7450933.52244659]","[0.0056041213543221325, 5427.969053055108, 10136126.503575925]","[0.005742956050531616, 5289.9384285391925, 8709563.619734323]","[0.0061150891600670635, 5258.428968925748, 8383554.75589531]","[0.01467691322541904, 21460.23456782847, 7765743.644813312]","[0.006349569968544212, 3869.2072684340583, 9331524.826810393]","[0.006266453751550843, 3905.2160109940837, 9687734.874561023]","[0.006414809989777404, 3861.744492424418, 9250505.56028092]","[0.006198937986143882, 5203.398638946927, 9420247.129820926]","[0.015606980827206497, 23351.934702547343, 7337940.447309336]","[0.013287614912046199, 20928.784857080027, 8075404.884413618]","[0.014930808513277462, 23413.467401361297, 7707526.522836615]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.005797020954027459, 3911.23526376367, 9749189.41079427]","[0.01385700612819362, 19784.915182992612, 8007703.794773298]","[0.005632838636607053, 5383.932008950356, 9695294.095514242]","[0.005599364592426438, 5603.940648117, 9669629.377233688]","[0.015088964254416753, 23377.461816002342, 7450933.52244659]","[0.007150216582961381, 6584.027228568746, 8148803.143020214]","[0.00545173106603285, 5501.449116082204, 10892590.804021949]","[0.015130470385066722, 21452.723670193354, 7844330.851631446]","[0.015088964254416753, 23377.461816002342, 7450933.52244659]","[0.0056041213543221325, 5427.969053055108, 10136126.503575925]","[0.005742956050531616, 5289.9384285391925, 8709563.619734323]","[0.0061150891600670635, 5258.428968925748, 8383554.75589531]","[0.01467691322541904, 21460.23456782847, 7765743.644813312]","[0.015606980827206497, 23351.934702547343, 7337940.447309336]","[0.013287614912046199, 20928.784857080027, 8075404.884413618]","[0.014930808513277462, 23413.467401361297, 7707526.522836615]","[0.0061287069113784435, 3813.7406267292367, 8745943.98649089]","[0.015296293690511968, 23369.950918367227, 7542034.50222098]","[0.005551512473376356, 5670.953842765539, 10309187.391644625]","[0.014046768177744376, 19784.884192522284, 8005996.758198752]","[0.005741444535372804, 5334.939550985516, 9152408.47764785]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
