"[0.005979582797563401, 3768.806149670175, 8309627.179492466]","[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.012386413401241058, 17095.860160311902, 7159888.569712363]","[0.012484971347480082, 17111.79481113993, 7059749.340793017]","[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.005619789540773687, 4352.872255427414, 8105726.358133733]","[0.005619789540773687, 4352.872255427414, 8105726.358133733]","[0.005985463070625418, 3753.803504131606, 8167353.420821586]","[0.005619789540773687, 4352.872255427414, 8105726.358133733]","[0.0051720654868809505, 3851.871882560639, 9146250.113081086]","[0.007283025950327747, 4565.540064226299, 7268678.886199753]","[0.0055973992318491365, 4354.913650892315, 8116615.306646144]","[0.005979582797563401, 3768.806149670175, 8309627.179492466]","[0.005591561496618514, 4354.9139685234895, 8116788.870205918]","[0.007283025950327747, 4565.540064226299, 7268678.886199753]","[0.005619789540773687, 4352.872255427414, 8105726.358133733]","[0.00571670238036841, 4339.3645516942715, 7951752.326433433]","[0.005175455947999202, 3847.8699607502695, 9108788.397385871]","[0.007052195228089194, 3962.1652476844715, 7876907.909946902]","[0.006142456847760935, 3542.534172922058, 7947812.765655239]","[0.005619789540773687, 4352.872255427414, 8105726.358133733]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.005615462725328687, 3943.1204998082167, 8135516.822643433]","[0.0051720654868809505, 3851.871882560639, 9146250.113081086]","[0.005985463070625418, 3753.803504131606, 8167353.420821586]","[0.005939767140577894, 4320.393911065537, 7759489.144870381]","[0.005890878587280766, 3768.821698518243, 8308495.966100374]","[0.005619789540773687, 4352.872255427414, 8105726.358133733]","[0.0051720654868809505, 3851.871882560639, 9146250.113081086]","[0.005175455947999202, 3847.8699607502695, 9108788.397385871]","[0.005623053716548032, 4348.870333617044, 8068663.139832503]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.006151744631281169, 3731.280787579161, 7920853.803293617]","[0.005979582797563401, 3768.806149670175, 8309627.179492466]","[0.00531923548151232, 3579.5579398219375, 8319054.856676972]","[0.005624283944771959, 4337.869609888845, 7964978.019732753]","[0.01258606933480005, 17111.771487867827, 7061373.33648447]","[0.006151744631281169, 3731.280787579161, 7920853.803293617]","[0.006754946408424274, 4292.37850682192, 7467108.2174434075]","[0.005624283944771959, 4337.869609888845, 7964978.019732753]","[0.006179354671128626, 4291.875321366082, 7498513.419241916]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.005164964243109907, 3907.3562474931073, 9695285.32207951]","[0.012386413401241058, 17095.860160311902, 7159888.569712363]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005619789540773687, 4352.872255427414, 8105726.358133733]","[0.006142456847760935, 3542.534172922058, 7947812.765655239]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.006759438434785967, 4288.3765850115515, 7430020.665754635]","[0.005624283944771959, 4337.869609888845, 7964978.019732753]","[0.006381929715563404, 4291.854661052532, 7497510.644579558]","[0.005175455947999202, 3847.8699607502695, 9108788.397385871]","[0.005619789540773687, 4352.872255427414, 8105726.358133733]","[0.006758315376250493, 4288.377065246854, 7430027.943200288]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.006179354671128626, 4291.875321366082, 7498513.419241916]","[0.006135821484614197, 3557.536818460627, 8090649.672682967]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005164964243109907, 3907.3562474931073, 9695285.32207951]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.005939767140577894, 4320.393911065537, 7759489.144870381]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005813789317476604, 4328.9602298775435, 7867509.782571471]","[0.00571670238036841, 4339.3645516942715, 7951752.326433433]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.005985463070625418, 3753.803504131606, 8167353.420821586]","[0.005624283944771959, 4337.869609888845, 7964978.019732753]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.0051720654868809505, 3851.871882560639, 9146250.113081086]","[0.005330884773126921, 3578.052159548916, 8310187.354700364]","[0.006918898490595989, 4271.3599802777935, 7277010.1770723695]","[0.005619789540773687, 4352.872255427414, 8105726.358133733]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.006142456847760935, 3542.534172922058, 7947812.765655239]","[0.007283025950327747, 4565.540064226299, 7268678.886199753]","[0.005630158988674524, 4337.869292257669, 7964804.454599205]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.012386413401241058, 17095.860160311902, 7159888.569712363]","[0.012484971347480082, 17111.79481113993, 7059749.340793017]","[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.005939767140577894, 4320.393911065537, 7759489.144870381]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.00531923548151232, 3579.5579398219375, 8319054.856676972]","[0.01258606933480005, 17111.771487867827, 7061373.33648447]","[0.006754946408424274, 4292.37850682192, 7467108.2174434075]","[0.006179354671128626, 4291.875321366082, 7498513.419241916]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.012386413401241058, 17095.860160311902, 7159888.569712363]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.006759438434785967, 4288.3765850115515, 7430020.665754635]","[0.006381929715563404, 4291.854661052532, 7497510.644579558]","[0.006758315376250493, 4288.377065246854, 7430027.943200288]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.006179354671128626, 4291.875321366082, 7498513.419241916]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.005939767140577894, 4320.393911065537, 7759489.144870381]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.006918898490595989, 4271.3599802777935, 7277010.1770723695]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.0071479015568426795, 4268.869526536117, 7238641.662503989]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005046925414328832, 3825.8446219910916, 8878180.06690405]","[0.005329950410922924, 3533.552622238951, 7844401.8569587]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005307447368758451, 4391.445409472093, 8440350.110912539]","[0.006381929715563404, 4291.854661052532, 7497510.644579558]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.012386413401241058, 17095.860160311902, 7159888.569712363]","[0.012484971347480082, 17111.79481113993, 7059749.340793017]","[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.00531923548151232, 3579.5579398219375, 8319054.856676972]","[0.01258606933480005, 17111.771487867827, 7061373.33648447]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.012386413401241058, 17095.860160311902, 7159888.569712363]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.006759438434785967, 4288.3765850115515, 7430020.665754635]","[0.006758315376250493, 4288.377065246854, 7430027.943200288]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.006918898490595989, 4271.3599802777935, 7277010.1770723695]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.0071479015568426795, 4268.869526536117, 7238641.662503989]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005046925414328832, 3825.8446219910916, 8878180.06690405]","[0.005329950410922924, 3533.552622238951, 7844401.8569587]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005307447368758451, 4391.445409472093, 8440350.110912539]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005875362282208949, 4316.981250021356, 7739410.674390964]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.005736937913681249, 4323.832728413191, 7807772.161604112]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.007398998961398124, 4560.544427973631, 7191279.549167983]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.005307447368758451, 4391.445409472093, 8440350.110912539]","[0.005844730104981627, 3906.531930839629, 7789016.997265547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.012484971347480082, 17111.79481113993, 7059749.340793017]","[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.00531923548151232, 3579.5579398219375, 8319054.856676972]","[0.01258606933480005, 17111.771487867827, 7061373.33648447]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.006918898490595989, 4271.3599802777935, 7277010.1770723695]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.0071479015568426795, 4268.869526536117, 7238641.662503989]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005046925414328832, 3825.8446219910916, 8878180.06690405]","[0.005329950410922924, 3533.552622238951, 7844401.8569587]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005307447368758451, 4391.445409472093, 8440350.110912539]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005875362282208949, 4316.981250021356, 7739410.674390964]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.005736937913681249, 4323.832728413191, 7807772.161604112]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.005307447368758451, 4391.445409472093, 8440350.110912539]","[0.005844730104981627, 3906.531930839629, 7789016.997265547]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.006174151992849143, 3681.6962880878564, 7423914.806123633]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.0052309821501137265, 3620.1077603715366, 8747184.909290347]","[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.006900003818030503, 4287.367711601207, 7423821.349603311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.012484971347480082, 17111.79481113993, 7059749.340793017]","[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.00531923548151232, 3579.5579398219375, 8319054.856676972]","[0.01258606933480005, 17111.771487867827, 7061373.33648447]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.006918898490595989, 4271.3599802777935, 7277010.1770723695]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.0071479015568426795, 4268.869526536117, 7238641.662503989]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005046925414328832, 3825.8446219910916, 8878180.06690405]","[0.005329950410922924, 3533.552622238951, 7844401.8569587]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005307447368758451, 4391.445409472093, 8440350.110912539]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005875362282208949, 4316.981250021356, 7739410.674390964]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.005736937913681249, 4323.832728413191, 7807772.161604112]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.005307447368758451, 4391.445409472093, 8440350.110912539]","[0.005844730104981627, 3906.531930839629, 7789016.997265547]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.006174151992849143, 3681.6962880878564, 7423914.806123633]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.0052309821501137265, 3620.1077603715366, 8747184.909290347]","[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.012484971347480082, 17111.79481113993, 7059749.340793017]","[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.00531923548151232, 3579.5579398219375, 8319054.856676972]","[0.01258606933480005, 17111.771487867827, 7061373.33648447]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.005314824489636402, 4375.465539199464, 8278884.918459022]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.006904690908590286, 4283.365789790838, 7386725.285055091]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.006918898490595989, 4271.3599802777935, 7277010.1770723695]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.0071479015568426795, 4268.869526536117, 7238641.662503989]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005329950410922924, 3533.552622238951, 7844401.8569587]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005875362282208949, 4316.981250021356, 7739410.674390964]","[0.005192890824406519, 3785.335117796163, 8491076.969654454]","[0.005736937913681249, 4323.832728413191, 7807772.161604112]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.005844730104981627, 3906.531930839629, 7789016.997265547]","[0.00582167094905803, 4323.860482314078, 7806855.7260923255]","[0.006174151992849143, 3681.6962880878564, 7423914.806123633]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.0052309821501137265, 3620.1077603715366, 8747184.909290347]","[0.012527837849062883, 17099.83786608154, 7090412.520880409]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005285948453930855, 3616.6047366699545, 8695678.52725952]","[0.00504166841976656, 3812.3477567255445, 8744551.395866023]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.006918898490595989, 4271.3599802777935, 7277010.1770723695]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005997051875062445, 3698.273305508701, 7594548.082078882]","[0.006912952043766404, 4273.837408887897, 7315380.719919512]","[0.005298292839407904, 4376.001472022518, 8282442.951545617]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.01222907035187653, 17092.34605042797, 7094562.780431391]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.006918898490595989, 4271.3599802777935, 7277010.1770723695]","[0.0071479015568426795, 4268.869526536117, 7238641.662503989]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005329950410922924, 3533.552622238951, 7844401.8569587]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.006174151992849143, 3681.6962880878564, 7423914.806123633]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.006918898490595989, 4271.3599802777935, 7277010.1770723695]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005997051875062445, 3698.273305508701, 7594548.082078882]","[0.006912952043766404, 4273.837408887897, 7315380.719919512]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.004991817572338174, 3577.293974783704, 8272218.776282001]","[0.0053509250861902705, 3513.042274616991, 7654800.457908417]","[0.0068503700955512056, 4273.938223895677, 7314242.078437749]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.011374861142197688, 17072.83567109829, 6596602.752300619]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005329950410922924, 3533.552622238951, 7844401.8569587]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.006174151992849143, 3681.6962880878564, 7423914.806123633]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005997051875062445, 3698.273305508701, 7594548.082078882]","[0.006912952043766404, 4273.837408887897, 7315380.719919512]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.004991817572338174, 3577.293974783704, 8272218.776282001]","[0.0053509250861902705, 3513.042274616991, 7654800.457908417]","[0.0068503700955512056, 4273.938223895677, 7314242.078437749]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.011374861142197688, 17072.83567109829, 6596602.752300619]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.00740086789230773, 4549.543704245431, 7088072.891123572]","[0.007405835294982703, 4545.5417824350625, 7051193.734963017]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.006917088066355263, 4268.385719237661, 7236113.69124286]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005329950410922924, 3533.552622238951, 7844401.8569587]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005997051875062445, 3698.273305508701, 7594548.082078882]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.004991817572338174, 3577.293974783704, 8272218.776282001]","[0.0053509250861902705, 3513.042274616991, 7654800.457908417]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.011374861142197688, 17072.83567109829, 6596602.752300619]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.00740086789230773, 4549.543704245431, 7088072.891123572]","[0.007405835294982703, 4545.5417824350625, 7051193.734963017]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.006041299199085309, 3473.074805934686, 7222328.310204177]","[0.005347017094529011, 3517.0441964273605, 7692552.381457886]","[0.007405835294982703, 4545.5417824350625, 7051193.734963017]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.005876787303968195, 4299.353009681824, 7580322.8034477895]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.010774548541207378, 17216.991398295857, 6238898.840603799]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005329950410922924, 3533.552622238951, 7844401.8569587]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005997051875062445, 3698.273305508701, 7594548.082078882]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.004991817572338174, 3577.293974783704, 8272218.776282001]","[0.0053509250861902705, 3513.042274616991, 7654800.457908417]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.011374861142197688, 17072.83567109829, 6596602.752300619]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.007154827693858539, 4253.866880997548, 7097732.525472941]","[0.00740086789230773, 4549.543704245431, 7088072.891123572]","[0.007405835294982703, 4545.5417824350625, 7051193.734963017]","[0.005970868566637175, 4284.378118044142, 7438467.036094563]","[0.005341646733464928, 3532.046841965929, 7835456.920371809]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.0071497949765162655, 4257.868802807917, 7134863.780236764]","[0.006041299199085309, 3473.074805934686, 7222328.310204177]","[0.005347017094529011, 3517.0441964273605, 7692552.381457886]","[0.007405835294982703, 4545.5417824350625, 7051193.734963017]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.005876787303968195, 4299.353009681824, 7580322.8034477895]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]","[0.005347017094529011, 3517.0441964273605, 7692552.381457886]","[0.006005901431646334, 3681.769349194749, 7423692.408658957]","[0.006036770894670965, 3477.0767277450555, 7260081.551700078]","[0.0059658042773782, 4299.380763582711, 7579406.49640698]","[0.0053188403535095125, 4360.462893660895, 8138393.963644274]","[0.0053276358192298695, 4358.9571133878735, 8130933.150096385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
