"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015471649364553235, 17259.038061925377, 10352454.275539698]","[0.016060439275679073, 17259.017743407894, 10353623.343466809]","[0.016023658023652864, 21079.74726311297, 9369671.584371839]","[0.01583578055669568, 17261.010753436876, 10312865.82902412]","[0.015711987454719405, 17261.035800556285, 10311378.133747678]","[0.014688507245573532, 17852.99114726506, 9509599.96318484]","[0.01481956940793994, 17335.532223124257, 11157680.04629487]","[0.014533442958083431, 17953.99953049753, 10520972.032690581]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015086916838224126, 17286.0518463812, 10662096.47692494]","[0.014472814217315798, 17880.013978603394, 9817276.268407546]","[0.016060439275679073, 17259.017743407894, 10353623.343466809]","[0.015711987454719405, 17261.035800556285, 10311378.133747678]","[0.014612489394571184, 17879.9892976351, 9818985.647266015]","[0.01602603735842831, 21079.74590541678, 9369757.241703909]","[0.014955026904758148, 17852.976870875467, 9508318.6066657]","[0.014472814217315798, 17880.013978603394, 9817276.268407546]","[0.01606529522066898, 17237.51582706944, 10107080.083152367]","[0.014743750016972774, 17853.011865115874, 9506868.295782518]","[0.015621744151573616, 17261.04882922078, 10311466.055988124]","[0.014612489394571184, 17879.9892976351, 9818985.647266015]","[0.014883919671237493, 17852.988541843773, 9508492.075244348]","[0.015456109423814528, 17282.519783473235, 10559859.948905734]","[0.014408066922535673, 17928.02408860334, 10231822.305875849]","[0.01454360360978532, 17880.000949938898, 9817188.423798345]","[0.01638441173471966, 17232.015629920377, 10044268.699597329]","[0.015368773337181679, 17282.53281213773, 10559947.893131888]","[0.015553764603136082, 17259.02776731777, 10354165.752729561]","[0.01537187440952191, 17282.53145444154, 10560033.53133258]","[0.016753111567802532, 17234.001697582982, 10003110.237569207]","[0.01460992605040295, 17879.99065533129, 9818899.9986844]","[0.015056963156197754, 17386.040272698843, 11672588.17066453]","[0.01481611697535211, 17852.99883645138, 9506780.478648646]",,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015477353079833087, 17283.53559826256, 10563191.984594576]","[0.014933612587934408, 17876.512877781428, 9710881.911076464]","[0.01488605431705557, 17877.48743587715, 9717588.145784834]","[0.016821341036449427, 17234.001655374446, 10002936.307568599]","[0.015007860050189142, 17876.49984911693, 9710794.11796813]","[0.014570720977200313, 17334.051422783723, 11078968.816914242]","[0.015156955425339007, 17854.974609506375, 9465121.77493016]","[0.01620730221776886, 21081.74364404769, 9315156.284649234]","[0.015081229136375973, 17854.98763817087, 9465209.54605279]","[0.015832439081378855, 17261.012111133066, 10312780.188532332]","[0.014721648562005423, 17288.02864683598, 10623322.101364328]","[0.015207238502466504, 17854.97456729784, 9464947.845330114]","[0.01613700394998343, 21081.758030408375, 9315158.337149637]",,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.016454845602608705, 17255.53860816184, 10248112.529823596]","[0.014472814217315798, 17880.013978603394, 9817276.268407546]","[0.016323735101760873, 17261.015482038805, 10312547.273430439]","[0.013998128733006827, 17928.026583670413, 10231312.497548534]","[0.016323735101760873, 17261.015482038805, 10312547.273430439]","[0.014937336480538568, 17855.010961442975, 9463585.6842239]","[0.016134081525515917, 17261.038805310905, 10310923.682125207]","[0.015892276962859157, 17261.01111958799, 10313087.365544697]","[0.016654191438397584, 17234.01336855129, 10003283.775689272]","[0.014741179445523757, 17853.013222812064, 9506782.644337742]","[0.016323735101760873, 17261.015482038805, 10312547.273430439]","[0.01665055146643293, 17234.01472624748, 10003198.132334325]","[0.015260108520836955, 17264.525249074453, 10417171.38710704]","[0.01665055146643293, 17234.01472624748, 10003198.132334325]",,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.01442602672708614, 18025.4643180972, 11270215.158350186]","[0.015138428336019723, 17967.983878392446, 10581003.78581106]","[0.014278627533629776, 17384.53390012291, 11595853.554278256]","[0.015156955425339007, 17854.974609506375, 9465121.77493016]","[0.015039931203519522, 17337.529961755165, 11116337.47019362]","[0.01658840668864343, 21085.23593113069, 9387429.073253626]","[0.014634118228092687, 17342.03567144169, 11202872.19418009]","[0.015206501147662477, 17281.02696467779, 10482927.712980904]","[0.016451845818109073, 21085.25925440279, 9385805.15037063]","[0.01658840668864343, 21085.23593113069, 9387429.073253626]",,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.01526399211395386, 17237.526732553295, 10108594.490056068]","[0.014621034644611959, 17877.488317451127, 9718560.14971565]","[0.015155405186136272, 17314.02455078409, 10910431.248075811]","[0.016204868759055892, 21081.745001743882, 9315070.622522408]","[0.015131274917486184, 17381.035270190223, 11656422.15901414]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.01583417045050909, 21058.281698711115, 9115487.345727319]","[0.016645416486303927, 17255.51664258593, 10249650.489892228]","[0.01569596121624852, 17284.517522104143, 10518697.196549453]","[0.014924867946375691, 17387.025125402168, 11677743.918282729]","[0.014668380901741404, 17928.00981221375, 10230540.976146918]","[0.014881299994659463, 17852.989899539964, 9508406.423799574]","[0.015500413319153252, 17283.524937503837, 10564681.946798922]","[0.014694974691915249, 17853.974386092174, 9513188.315243043]","[0.015738056521696225, 17282.525698439826, 10559497.030295113]","[0.015832439081378855, 17261.012111133066, 10312780.188532332]","[0.015796680663088748, 17261.025505948677, 10313089.647293355]","[0.015314614115809368, 17309.55150135056, 10867563.376551755]","[0.015605901388068362, 17284.53055076864, 10518785.09476436]","[0.015304812821588184, 17357.530759235604, 11285422.691367898]","[0.015081229136375973, 17854.98763817087, 9465209.54605279]","[0.014582853019389653, 17974.997768563535, 10811898.209027821]",,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.016063879334477803, 17259.016385711704, 10353708.97916384]","[0.01579205876814646, 17282.52742228713, 10559632.929232873]","[0.015880181872456073, 17259.039708983808, 10352085.470225668]","[0.014881299994659463, 17852.989899539964, 9508406.423799574]","[0.015617224043270704, 17282.550745559234, 10558009.377285367]","[0.01539288698541908, 17283.547269230865, 10563365.563551974]","[0.01638088872227357, 17232.016987616567, 10044183.061037138]","[0.01555952903490304, 17283.525303654955, 10564903.483828528]","[0.015876820032714466, 17259.041066679998, 10351999.834528638]","[0.016137553207591422, 17261.037447614715, 10311009.322616994]","[0.014476364940527842, 17858.512062264937, 9569889.13879844]","[0.015086916838224126, 17286.0518463812, 10662096.47692494]","[0.01638088872227357, 17232.016987616567, 10044183.061037138]","[0.014883919671237493, 17852.988541843773, 9508492.075244348]","[0.015707414979919745, 17282.537716894738, 10557921.433059216]",,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.014741179445523757, 17853.013222812064, 9506782.644337742]","[0.015880181872456073, 17259.039708983808, 10352085.470225668]","[0.015880181872456073, 17259.039708983808, 10352085.470225668]","[0.015880181872456073, 17259.039708983808, 10352085.470225668]","[0.015089952451060356, 17286.050488685007, 10662182.109758807]","[0.015880181872456073, 17259.039708983808, 10352085.470225668]","[0.016063879334477803, 17259.016385711704, 10353708.97916384]","[0.014743750016972774, 17853.011865115874, 9506868.295782518]","[0.01508829652016242, 17313.05122924239, 10971795.69128994]","[0.01638441173471966, 17232.015629920377, 10044268.699597329]","[0.015384138067241048, 17259.05109058987, 10352542.243791388]","[0.015876820032714466, 17259.041066679998, 10351999.834528638]","[0.01447888162769453, 17858.510704568747, 9569974.789671151]","[0.014475329669954335, 17880.012620907204, 9817361.91698916]","[0.015255727067807088, 17286.027165412906, 10663805.569512004]","[0.01508829652016242, 17313.05122924239, 10971795.69128994]","[0.014475329669954335, 17880.012620907204, 9817361.91698916]","[0.014472814217315798, 17880.013978603394, 9817276.268407546]","[0.014883919671237493, 17852.988541843773, 9508492.075244348]","[0.014472814217315798, 17880.013978603394, 9817276.268407546]","[0.015971525797757853, 17259.0280380155, 10351911.866276948]","[0.014475329669954335, 17880.012620907204, 9817361.91698916]","[0.015255727067807088, 17286.027165412906, 10663805.569512004]","[0.015880181872456073, 17259.039708983808, 10352085.470225668]","[0.015876820032714466, 17259.041066679998, 10351999.834528638]",,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015341490696810057, 17310.514853521512, 10853407.157521658]","[0.014202886787758629, 17384.546928787404, 11595941.501530934]","[0.016318721690846572, 17282.51739837726, 10559090.538454736]","[0.01450485463925452, 17931.490098032038, 10298182.203042025]","[0.014269522504588954, 17981.000286288858, 10831670.917097595]","[0.01378873440035974, 17997.52659067049, 10992649.319998935]","[0.014614578135653733, 17904.488191668475, 10028075.564614292]","[0.015121277781782636, 17334.036510078222, 11080092.782957591]","[0.01664905421325665, 17255.51528488974, 10249736.13095608]","[0.014887618818842261, 17831.48662550532, 9261195.894750461]","[0.014614578135653733, 17904.488191668475, 10028075.564614292]","[0.014616108992166194, 17858.487381296647, 9571598.55930573]",,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006925201125075101, 4872.006569542852, 11411352.301983919]","[0.006880279565175139, 4155.245666294662, 12178300.78424093]","[0.007389642040536429, 4666.355124340769, 11237728.797763977]","[0.015322574410982245, 19933.33020917624, 8332465.902520549]","[0.007447255055947463, 4560.522206678411, 11333696.54392949]","[0.01447503105654376, 22715.579643876645, 8434098.954532962]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007740732613559325, 5373.20549874868, 9574128.697608158]","[0.007741080851812778, 5358.20535566485, 9436045.643949386]","[0.007623772772842652, 4823.052639775586, 9872163.671267377]","[0.00780507517504334, 5358.15427849186, 9438585.39811964]","[0.00792248323214033, 5358.182531116375, 9437766.030142201]","[0.007441583117940905, 5092.669274399243, 9827696.610828893]","[0.012616203368606443, 17126.430929528713, 8740697.448008355]","[0.012428489571868795, 17441.701093505766, 8652919.719483234]","[0.01239820463322693, 17444.20195686264, 8737880.186641766]","[0.012246593834298476, 17140.959440789753, 8886288.807496713]","[0.012621899807542029, 17429.65721989404, 8594817.913566453]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.011921431386799122, 17471.18498266295, 9048902.175581003]","[0.012524284899555932, 17429.68054316614, 8593194.0772322]","[0.012399962469473369, 17444.20059916645, 8737965.84155764]","[0.012246302262022968, 17456.695753496126, 8903977.979032325]","[0.012807332531965934, 17429.621010732422, 8594947.576812124]","[0.012186919346927323, 17456.66799959524, 8904895.19882171]","[0.012002325141682627, 17153.47791839153, 9049998.51696352]","[0.024157061752645446, 37704.08391549336, 8221043.877300719]","[0.015430729217111533, 17306.055790379196, 10763704.795552198]","[0.014200696083798798, 17360.048034754032, 11385492.7522919]","[0.014612489394571184, 17879.9892976351, 9818985.647266015]","[0.014913046320363657, 17309.555533504972, 10867963.987154618]","[0.016063879334477803, 17259.016385711704, 10353708.97916384]","[0.016160836690113194, 17259.00335704721, 10353621.01091215]","[0.014612489394571184, 17879.9892976351, 9818985.647266015]","[0.014472814217315798, 17880.013978603394, 9817276.268407546]","[0.015433855344993443, 17306.054432683006, 10763790.436256554]","[0.016289833318736145, 17232.027282224175, 10042471.562137626]","[0.014267531224328178, 17956.501392255483, 10622699.366392659]","[0.014741179445523757, 17853.013222812064, 9506782.644337742]","[0.014616108992166194, 17858.487381296647, 9571598.55930573]",,,,,,,,,,,,,,,,,,,,,,,,
