"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.010959170401096108, 8569.97490736018, 10176257.470556466]","[0.010770791673675941, 8569.975140987981, 10176310.488515556]","[0.010959170401096108, 8569.97490736018, 10176257.470556466]","[0.011438590801335713, 8569.920827245553, 10176225.311154328]","[0.010959170401096108, 8569.97490736018, 10176257.470556466]","[0.011643316820552255, 8569.920593617751, 10176172.29319524]","[0.010959170401096108, 8569.97490736018, 10176257.470556466]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.010550325859183605, 8558.45722000419, 10083485.332157936]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.010959170401096108, 8569.97490736018, 10176257.470556466]","[0.010959170401096108, 8569.97490736018, 10176257.470556466]","[0.010770791673675941, 8569.975140987981, 10176310.488515556]","[0.010740684004861535, 8587.961151358886, 10357135.240632167]","[0.010740684004861535, 8587.961151358886, 10357135.240632167]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.011687710326696273, 8599.466993857986, 10451300.062509192]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.012062316750508888, 8599.454580107587, 10451533.671019347]","[0.012062316750508888, 8599.454580107587, 10451533.671019347]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.012160676251378597, 8581.451211877175, 10270848.332861153]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.011731854252377076, 8599.46787197485, 10451937.425959218]","[0.012062316750508888, 8599.454580107587, 10451533.671019347]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.011760092831153781, 8581.484118089693, 10271299.355044382]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]","[0.00802282371860726, 5320.437386748823, 10562586.167047612]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.012160676251378597, 8581.451211877175, 10270848.332861153]","[0.012051564514396084, 8581.432709276583, 10271491.450159995]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.012054561240789703, 8599.456836593336, 10451669.127661385]","[0.012062316750508888, 8599.454580107587, 10451533.671019347]","[0.012062316750508888, 8599.454580107587, 10451533.671019347]","[0.012160676251378597, 8581.451211877175, 10270848.332861153]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.012933059802559953, 8581.379273651019, 10272043.781949311]","[0.012160676251378597, 8581.451211877175, 10270848.332861153]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.01200386141214126, 8599.485262830776, 10450603.92303086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007279252168310494, 4926.730232257678, 10895228.832894592]","[0.007666401617719956, 8465.119433059861, 9099123.080689177]","[0.009425917878644005, 8395.9847232295, 8442639.391562268]","[0.01075534236052514, 8384.905783099886, 8363474.589388746]","[0.009972262011053057, 8395.939665235095, 8439811.306725293]","[0.009090021179836871, 8411.476414623286, 8572793.568407632]","[0.00839663305714149, 8433.52505740523, 8813976.105557121]","[0.009157521016361782, 8396.49210908118, 8442059.326287625]","[0.009090964880877118, 8407.975931493354, 8522980.4609197]","[0.007171442147303604, 5362.453968472184, 11014492.394175723]","[0.00809479705191062, 8438.073623276461, 8853036.11574825]","[0.009006163721274184, 8418.490545545186, 8683967.001395741]","[0.008032924592858346, 8448.548173714677, 8943858.701394465]","[0.008624400451937209, 8434.527685920195, 8800458.406256735]","[0.008629054188793735, 8419.525040381626, 8670267.53877976]","[0.010549325963265715, 8395.932600078568, 8437875.575960763]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.00769632672648105, 4868.633710320773, 10284369.014911998]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.008072125607553882, 5278.894061556724, 10153774.353434905]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.007936101559317864, 5278.895173301387, 10154464.73117876]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.011984601275651492, 8581.45232362184, 10271538.713877482]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.012383696198892286, 8581.450978249375, 10270795.315527787]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]","[0.008161862870922418, 5320.43627500416, 10561895.79164878]","[0.01220310117144034, 8581.452089994038, 10271485.696544115]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
