"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]","[0.00778876885485064, 5941.7461712329905, 9167189.129468575]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0075275647875396885, 5943.746020271484, 9180697.803377876]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]","[0.00778876885485064, 5941.7461712329905, 9167189.129468575]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0075275647875396885, 5943.746020271484, 9180697.803377876]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]","[0.008877966027796596, 7384.1689605296215, 10373445.74766832]","[0.01562807867260178, 17761.604163885855, 9686307.320094014]","[0.013288808707596668, 17789.09596235485, 9906790.15829058]","[0.013219759729806354, 17789.11517270218, 9909369.234677408]","[0.01494594981607915, 19085.80620535527, 9651051.834713042]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]","[0.00778876885485064, 5941.7461712329905, 9167189.129468575]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0075275647875396885, 5943.746020271484, 9180697.803377876]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]","[0.008877966027796596, 7384.1689605296215, 10373445.74766832]","[0.008977067439469811, 7384.149750182294, 10370866.244140206]","[0.01437450509632588, 17785.581660849282, 9801703.964142073]","[0.013288808707596668, 17789.09596235485, 9906790.15829058]","[0.01579655363768524, 17778.082199934543, 9915789.634540621]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]","[0.00778876885485064, 5941.7461712329905, 9167189.129468575]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0075275647875396885, 5943.746020271484, 9180697.803377876]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]","[0.009028915869785154, 7402.152006668042, 10551400.814443815]","[0.01437450509632588, 17785.581660849282, 9801703.964142073]","[0.013288808707596668, 17789.09596235485, 9906790.15829058]","[0.009029708590990646, 7386.651660965012, 10390266.90182299]","[0.01579655363768524, 17778.082199934543, 9915789.634540621]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]","[0.00778876885485064, 5941.7461712329905, 9167189.129468575]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.007639670582429846, 5941.741390735419, 9167280.23004096]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0075275647875396885, 5943.746020271484, 9180697.803377876]","[0.007618032301104493, 5943.726809924156, 9178118.360415945]","[0.0074692131710952375, 5940.250104136433, 9141918.932727715]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0074692131710952375, 5940.250104136433, 9141918.932727715]","[0.007796868058486225, 6030.742433726958, 10045748.489987712]","[0.013755662818926437, 17739.583551763655, 9340292.175308561]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0074692131710952375, 5940.250104136433, 9141918.932727715]","[0.007796868058486225, 6030.742433726958, 10045748.489987712]","[0.007912529296427953, 5992.714894835548, 9670873.821614362]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0074692131710952375, 5940.250104136433, 9141918.932727715]","[0.013851037096694874, 17759.602388020518, 9514548.212240992]","[0.01661301182973938, 17371.935114652373, 11234364.085422669]","[0.017473162404153024, 17303.422329298322, 10469292.02777699]","[0.013448239078342701, 17812.595617324212, 10111217.355952598]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0074692131710952375, 5940.250104136433, 9141918.932727715]","[0.012569268373862118, 17785.655508763673, 9840553.710412381]","[0.014160785418827707, 17744.07638582136, 9345563.149282232]","[0.018569664825628024, 17375.369122094755, 11300486.063529294]","[0.013854464925028292, 17744.10204231749, 9347582.990689171]","[0.013851037096694874, 17759.602388020518, 9514548.212240992]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0074692131710952375, 5940.250104136433, 9141918.932727715]","[0.012569268373862118, 17785.655508763673, 9840553.710412381]","[0.017473162404153024, 17303.422329298322, 10469292.02777699]","[0.013854464925028292, 17744.10204231749, 9347582.990689171]","[0.013930306807577942, 17744.08283197016, 9345004.03241352]","[0.013187630301374969, 19040.81621811864, 9188116.49886306]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0074692131710952375, 5940.250104136433, 9141918.932727715]","[0.012607337306075377, 17809.178487005138, 10043323.214104947]","[0.012610409141165879, 17793.678141302105, 9876297.324542386]","[0.012530008657489848, 19060.882229520226, 9320864.30583203]","[0.01392685696918308, 17759.58317767319, 9511969.242358798]","[0.013930306807577942, 17744.08283197016, 9345004.03241352]","[0.012714909802051236, 17793.654818030005, 9877920.992698755]","[0.012714909802051236, 17793.654818030005, 9877920.992698755]","[0.013663994313705886, 17793.486103009716, 9944619.895222457]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.007159822689371027, 4223.507506679267, 10989464.112120163]","[0.012286079567714357, 19006.874468520382, 8588144.078551175]","[0.013111205270587428, 18987.798527744857, 8582232.329207279]","[0.013287826580156665, 18987.79208159606, 8582791.463424288]","[0.013057664415032338, 18987.814076592924, 8581100.634681255]","[0.012994337401198385, 18990.337468273134, 8672452.279931085]","[0.012992016153376449, 18990.339251030142, 8672209.159630695]","[0.006221130696680557, 5291.060653989618, 11454443.022435302]","[0.006621028186276412, 4886.480929182472, 9826964.509405209]","[0.01475942793914448, 22683.151323312526, 8309983.131776825]","[0.014593385795012508, 22683.15635057892, 8309379.726425959]","[0.014161898147308135, 17683.523465584487, 8755375.480702505]","[0.013096060831246047, 18987.80996366815, 8585303.318398967]","[0.013197005018715607, 18451.876288486863, 8729146.968047062]","[0.007374046784182024, 5946.2735248764675, 9223107.172509275]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012799768515450213, 18992.889144833454, 8613014.681273228]","[0.012891275039824514, 18992.867240443757, 8614682.703852251]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289309389486669, 18992.865821561354, 8614638.48185318]","[0.01279843556705059, 18992.890199841255, 8613346.253487555]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012893560425771194, 18992.86545768675, 8614925.832068436]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.012800228316802695, 18992.88878095885, 8613302.031488484]","[0.01289174143910699, 18992.86687656915, 8614970.054067507]","[0.007956955886836672, 5904.220120163624, 8793411.18573752]","[0.0074692131710952375, 5940.250104136433, 9141918.932727715]","[0.013219759729806354, 17789.11517270218, 9909369.234677408]","[0.013288808707596668, 17789.09596235485, 9906790.15829058]","[0.013219759729806354, 17789.11517270218, 9909369.234677408]","[0.013685352178086124, 17720.602387348124, 9143130.635869578]","[0.013289779692505665, 17769.992894189152, 9739612.575548716]","[0.012711808429341649, 17809.155163733034, 10044946.868169822]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
