"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.014500976307261462, 17819.454889866185, 9050642.434416782]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.012997411344102915, 18520.85112235718, 9239315.697664313]","[0.012818735232446922, 17220.71585903637, 9252248.279781843]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.008606045677437453, 5293.237773362329, 10344103.46270679]","[0.00839428914223521, 5383.282004580629, 11266379.438247122]","[0.012604846801093262, 17291.772914626436, 10029113.55922119]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.014500976307261462, 17819.454889866185, 9050642.434416782]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.012997411344102915, 18520.85112235718, 9239315.697664313]","[0.012818735232446922, 17220.71585903637, 9252248.279781843]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.017226785731604296, 16749.906881262265, 10371648.90634436]","[0.008568074406857943, 5320.725074667745, 10635095.872854223]","[0.008374711216768284, 5333.238655400906, 10748919.91132631]","[0.012604846801093262, 17291.772914626436, 10029113.55922119]","[0.014780310296029407, 17280.735656800764, 10035794.38986695]","[0.015065009063223653, 19129.176315346525, 9991996.64928162]","[0.008719501990914697, 5304.744517929814, 10467501.599884005]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.014500976307261462, 17819.454889866185, 9050642.434416782]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.012997411344102915, 18520.85112235718, 9239315.697664313]","[0.012818735232446922, 17220.71585903637, 9252248.279781843]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.012475504665858518, 17306.78912634904, 10194468.574921764]","[0.016034433892608963, 16612.66053649111, 10348002.879351348]","[0.012474135034983663, 17306.790152968682, 10194636.735928066]","[0.012549893878934992, 17267.283703814373, 9768123.206903163]","[0.00923468662231092, 5322.7480992687215, 10647413.517393261]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.014500976307261462, 17819.454889866185, 9050642.434416782]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.012997411344102915, 18520.85112235718, 9239315.697664313]","[0.012818735232446922, 17220.71585903637, 9252248.279781843]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.015173575577858789, 17211.935491794615, 9706222.227057634]","[0.017641814705935257, 16760.872697421153, 10456933.05115045]","[0.012483871119712811, 17334.282860086074, 10513074.786242446]","[0.015332843556932964, 17211.91114190287, 9707677.78348076]","[0.012658899227528516, 17264.753030161486, 9759046.785219727]","[0.01393077987626646, 17223.500702029753, 9849289.382181946]","[0.012642677023119369, 17264.73985293674, 9759247.289149426]","[0.012726407838191374, 17239.75478753536, 9450079.930850336]","[0.009196695808816387, 5322.733782113423, 10647706.945247922]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.014500976307261462, 17819.454889866185, 9050642.434416782]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.012997411344102915, 18520.85112235718, 9239315.697664313]","[0.012818735232446922, 17220.71585903637, 9252248.279781843]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.013582942886197782, 17170.701203841134, 8706692.023068532]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012714871661338214, 17220.740208928113, 9250792.528915567]","[0.012725370585766805, 17197.754900509426, 9014737.167002741]","[0.012526898022337099, 17239.77576623295, 9449814.406848976]","[0.012711435315888845, 17239.74058369097, 9450112.320819685]","[0.022727953324318765, 16934.58023100796, 11416961.618859824]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012713124040472812, 17236.2395280115, 9417145.119076459]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.013582942886197782, 17170.701203841134, 8706692.023068532]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012714871661338214, 17220.740208928113, 9250792.528915567]","[0.012725370585766805, 17197.754900509426, 9014737.167002741]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012711701766623371, 17236.240554631146, 9417313.276208458]","[0.012657488937231813, 17264.754056781127, 9759214.945552394]","[0.012562883124486331, 17287.75122446969, 9996699.793428803]","[0.013998988772417943, 16894.062404367094, 10756051.800322983]","[0.012719477369626682, 17201.238835244258, 9079602.432550542]","[0.008901544465866901, 5361.244883447818, 11032391.377179455]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.013582942886197782, 17170.701203841134, 8706692.023068532]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012714871661338214, 17220.740208928113, 9250792.528915567]","[0.012725370585766805, 17197.754900509426, 9014737.167002741]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012719477369626682, 17201.238835244258, 9079602.432550542]","[0.012611658850563489, 17339.748265056955, 10540418.20200014]","[0.0073282203184811085, 5342.778194185401, 10859882.006138451]","[0.012810423623289201, 17708.15086940618, 10520179.920751892]","[0.016586700706017744, 16893.775163096972, 10729487.204442484]","[0.01321753633512728, 17266.218112861738, 9750460.3157374]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.013582942886197782, 17170.701203841134, 8706692.023068532]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012714871661338214, 17220.740208928113, 9250792.528915567]","[0.012725370585766805, 17197.754900509426, 9014737.167002741]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012719477369626682, 17201.238835244258, 9079602.432550542]","[0.007342391449622565, 5370.7761623236665, 11141675.081535699]","[0.012611658850563489, 17339.748265056955, 10540418.20200014]","[0.014636716728385906, 17322.752449066422, 10397792.954008002]","[0.007407951441104179, 5315.7761848094715, 10633429.71660535]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.013582942886197782, 17170.701203841134, 8706692.023068532]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012714871661338214, 17220.740208928113, 9250792.528915567]","[0.012725370585766805, 17197.754900509426, 9014737.167002741]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012719477369626682, 17201.238835244258, 9079602.432550542]","[0.017170225329705645, 17301.962811127185, 10791675.581368335]","[0.007336540369077586, 5346.278625986482, 10905010.779538903]","[0.007600874739325267, 5336.792885435616, 10794021.02802993]","[0.014638337769532819, 17326.251614265286, 10463029.740471479]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.006705999543409662, 4112.1284814684, 11796716.633176258]","[0.007283539330149358, 4532.99972838076, 11011115.713814326]","[0.013098396901303853, 19033.185090215917, 8788556.79000212]","[0.007391914700046883, 4575.818426028703, 10373015.682063557]","[0.006627284164091182, 4947.559964446273, 11177122.21116107]","[0.007012077384609001, 5266.81756082997, 10102945.585071228]","[0.006676616650199229, 4875.543386983336, 10391633.797809634]","[0.007076657949546301, 4844.521543244783, 10121616.295553718]","[0.007282145435328379, 5221.854985454404, 9634745.675648732]","[0.007033274784265191, 5221.815313518283, 9636460.605029406]","[0.00697276249480583, 4628.304848959206, 10916382.670746801]","[0.007014648803923127, 4612.813916360764, 10777349.970118346]","[0.007557339628798006, 4570.334723508245, 10304714.530085377]","[0.007271827877204879, 4588.787713052583, 10510323.78809177]","[0.006872764218617825, 4636.316422565587, 11007623.719898738]","[0.013258281209587892, 18451.853591153915, 8473181.588993875]","[0.007186882940133625, 4845.502556196126, 10115622.739937576]","[0.006627538696873968, 4876.566847632726, 10442302.343668021]","[0.0069463574921614325, 4861.551248473851, 10301526.626706656]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007312199725598132, 4801.526315489657, 9692385.97953005]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007385694001611094, 4774.502474938096, 9408597.221908335]","[0.007200763457521865, 4814.498074254527, 9829737.166771788]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007982286206117609, 4764.496228565842, 9286273.46492092]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.008032066039296425, 4764.529540025661, 9285423.954318056]","[0.007822464953930288, 4764.526243815145, 9286335.263073783]","[0.007514850392971247, 4774.530228838983, 9407680.884456696]","[0.007823885013461858, 4764.525745091517, 9286238.090532543]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.0073218793708306135, 4774.526433904839, 9408495.004124526]","[0.013582942886197782, 17170.701203841134, 8706692.023068532]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012714871661338214, 17220.740208928113, 9250792.528915567]","[0.012725370585766805, 17197.754900509426, 9014737.167002741]","[0.012716294343459592, 17220.739182308473, 9250624.372403832]","[0.012719477369626682, 17201.238835244258, 9079602.432550542]","[0.00849091387116672, 5328.774629397427, 10713625.028805701]","[0.012539634205781285, 17339.77630433132, 10540530.014211576]","[0.012549893878934992, 17267.283703814373, 9768123.206903163]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
