"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.007195976295321498, 7800.407587314791, 11690638.682806307]","[0.0076572802815262925, 7675.879304853348, 10444318.444941903]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.008788660281591048, 6843.798924341032, 10741545.564187123]","[0.0066642077684844914, 6969.140341769455, 13234373.263291176]","[0.006751700561575032, 6967.130880653786, 13225118.557399869]","[0.006817969312824438, 6965.633914141852, 13200808.43573432]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.008392797103233226, 6491.021611228256, 11283604.895390028]","[0.008397557003349775, 6481.0195917902165, 11191619.158649717]","[0.008376404295658455, 6516.52858361332, 11556741.020668987]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.0075213758774204265, 7134.558786952751, 11147615.296614664]","[0.0075249820265599525, 7127.556645403694, 11069515.553821152]","[0.007605428686808003, 7127.584399304582, 11068598.98246034]","[0.007607566084020467, 7078.58424975505, 10577399.18499589]","[0.007635189351949817, 6854.366589239369, 10865436.823319487]","[0.0083616618667098, 6854.350702698332, 10864973.364355396]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]",,,
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.007195976295321498, 7800.407587314791, 11690638.682806307]","[0.0076572802815262925, 7675.879304853348, 10444318.444941903]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.008788660281591048, 6843.798924341032, 10741545.564187123]","[0.0066642077684844914, 6969.140341769455, 13234373.263291176]","[0.006751700561575032, 6967.130880653786, 13225118.557399869]","[0.006817969312824438, 6965.633914141852, 13200808.43573432]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.008392797103233226, 6491.021611228256, 11283604.895390028]","[0.008397557003349775, 6481.0195917902165, 11191619.158649717]","[0.008376404295658455, 6516.52858361332, 11556741.020668987]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.0075213758774204265, 7134.558786952751, 11147615.296614664]","[0.0075249820265599525, 7127.556645403694, 11069515.553821152]","[0.007605428686808003, 7127.584399304582, 11068598.98246034]","[0.007607566084020467, 7078.58424975505, 10577399.18499589]","[0.007635189351949817, 6854.366589239369, 10865436.823319487]","[0.0083616618667098, 6854.350702698332, 10864973.364355396]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]"
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.007195976295321498, 7800.407587314791, 11690638.682806307]","[0.0076572802815262925, 7675.879304853348, 10444318.444941903]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.008788660281591048, 6843.798924341032, 10741545.564187123]","[0.0066642077684844914, 6969.140341769455, 13234373.263291176]","[0.006751700561575032, 6967.130880653786, 13225118.557399869]","[0.006817969312824438, 6965.633914141852, 13200808.43573432]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.008392797103233226, 6491.021611228256, 11283604.895390028]","[0.008397557003349775, 6481.0195917902165, 11191619.158649717]","[0.008376404295658455, 6516.52858361332, 11556741.020668987]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.0075213758774204265, 7134.558786952751, 11147615.296614664]","[0.0075249820265599525, 7127.556645403694, 11069515.553821152]","[0.007605428686808003, 7127.584399304582, 11068598.98246034]","[0.007607566084020467, 7078.58424975505, 10577399.18499589]","[0.007635189351949817, 6854.366589239369, 10865436.823319487]","[0.0083616618667098, 6854.350702698332, 10864973.364355396]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]"
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.007195976295321498, 7800.407587314791, 11690638.682806307]","[0.0076572802815262925, 7675.879304853348, 10444318.444941903]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.008788660281591048, 6843.798924341032, 10741545.564187123]","[0.0066642077684844914, 6969.140341769455, 13234373.263291176]","[0.006751700561575032, 6967.130880653786, 13225118.557399869]","[0.006817969312824438, 6965.633914141852, 13200808.43573432]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.008392797103233226, 6491.021611228256, 11283604.895390028]","[0.008397557003349775, 6481.0195917902165, 11191619.158649717]","[0.008376404295658455, 6516.52858361332, 11556741.020668987]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.0075213758774204265, 7134.558786952751, 11147615.296614664]","[0.0075249820265599525, 7127.556645403694, 11069515.553821152]","[0.007605428686808003, 7127.584399304582, 11068598.98246034]","[0.007607566084020467, 7078.58424975505, 10577399.18499589]","[0.007635189351949817, 6854.366589239369, 10865436.823319487]","[0.0083616618667098, 6854.350702698332, 10864973.364355396]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]"
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.007195976295321498, 7800.407587314791, 11690638.682806307]","[0.0076572802815262925, 7675.879304853348, 10444318.444941903]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.008788660281591048, 6843.798924341032, 10741545.564187123]","[0.0066642077684844914, 6969.140341769455, 13234373.263291176]","[0.006751700561575032, 6967.130880653786, 13225118.557399869]","[0.006817969312824438, 6965.633914141852, 13200808.43573432]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.008392797103233226, 6491.021611228256, 11283604.895390028]","[0.008397557003349775, 6481.0195917902165, 11191619.158649717]","[0.008376404295658455, 6516.52858361332, 11556741.020668987]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.0075213758774204265, 7134.558786952751, 11147615.296614664]","[0.0075249820265599525, 7127.556645403694, 11069515.553821152]","[0.007605428686808003, 7127.584399304582, 11068598.98246034]","[0.007607566084020467, 7078.58424975505, 10577399.18499589]","[0.007635189351949817, 6854.366589239369, 10865436.823319487]","[0.0083616618667098, 6854.350702698332, 10864973.364355396]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]"
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.007195976295321498, 7800.407587314791, 11690638.682806307]","[0.0076572802815262925, 7675.879304853348, 10444318.444941903]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.008788660281591048, 6843.798924341032, 10741545.564187123]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.008392797103233226, 6491.021611228256, 11283604.895390028]","[0.008397557003349775, 6481.0195917902165, 11191619.158649717]","[0.008376404295658455, 6516.52858361332, 11556741.020668987]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.0075213758774204265, 7134.558786952751, 11147615.296614664]","[0.0075249820265599525, 7127.556645403694, 11069515.553821152]","[0.007605428686808003, 7127.584399304582, 11068598.98246034]","[0.007607566084020467, 7078.58424975505, 10577399.18499589]","[0.007635189351949817, 6854.366589239369, 10865436.823319487]","[0.0083616618667098, 6854.350702698332, 10864973.364355396]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]","[0.006588930365723163, 5054.876713992811, 13053690.780590592]","[0.006649032186294857, 5037.374516517722, 12884767.314666172]",
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.007195976295321498, 7800.407587314791, 11690638.682806307]","[0.0076572802815262925, 7675.879304853348, 10444318.444941903]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.008788660281591048, 6843.798924341032, 10741545.564187123]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.008392797103233226, 6491.021611228256, 11283604.895390028]","[0.008397557003349775, 6481.0195917902165, 11191619.158649717]","[0.008376404295658455, 6516.52858361332, 11556741.020668987]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.0075213758774204265, 7134.558786952751, 11147615.296614664]","[0.0075249820265599525, 7127.556645403694, 11069515.553821152]","[0.007605428686808003, 7127.584399304582, 11068598.98246034]","[0.007607566084020467, 7078.58424975505, 10577399.18499589]","[0.007635189351949817, 6854.366589239369, 10865436.823319487]","[0.0083616618667098, 6854.350702698332, 10864973.364355396]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]","[0.006588930365723163, 5054.876713992811, 13053690.780590592]","[0.006649032186294857, 5037.374516517722, 12884767.314666172]",
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.007195976295321498, 7800.407587314791, 11690638.682806307]","[0.0076572802815262925, 7675.879304853348, 10444318.444941903]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.008788660281591048, 6843.798924341032, 10741545.564187123]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.008392797103233226, 6491.021611228256, 11283604.895390028]","[0.008397557003349775, 6481.0195917902165, 11191619.158649717]","[0.008376404295658455, 6516.52858361332, 11556741.020668987]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.0075213758774204265, 7134.558786952751, 11147615.296614664]","[0.0075249820265599525, 7127.556645403694, 11069515.553821152]","[0.007605428686808003, 7127.584399304582, 11068598.98246034]","[0.007607566084020467, 7078.58424975505, 10577399.18499589]","[0.007635189351949817, 6854.366589239369, 10865436.823319487]","[0.0083616618667098, 6854.350702698332, 10864973.364355396]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]","[0.006588930365723163, 5054.876713992811, 13053690.780590592]","[0.006649032186294857, 5037.374516517722, 12884767.314666172]",
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]","[0.006588930365723163, 5054.876713992811, 13053690.780590592]","[0.006649032186294857, 5037.374516517722, 12884767.314666172]","[0.006909149603542738, 6872.898899043261, 11094739.738247128]","[0.006918245853945173, 6865.898241123799, 11050522.377311766]","[0.007352083916045072, 6828.351117406688, 10656434.191034596]","[0.0073997002368808, 6798.848473959095, 10349959.376638861]","[0.00754112182121414, 6394.993930093877, 10346565.635337777]",,,,,,,,
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]","[0.006588930365723163, 5054.876713992811, 13053690.780590592]","[0.006649032186294857, 5037.374516517722, 12884767.314666172]","[0.006909149603542738, 6872.898899043261, 11094739.738247128]","[0.006918245853945173, 6865.898241123799, 11050522.377311766]","[0.007352083916045072, 6828.351117406688, 10656434.191034596]","[0.0073997002368808, 6798.848473959095, 10349959.376638861]","[0.00754112182121414, 6394.993930093877, 10346565.635337777]",,,,,,,,
"[0.008837638505233532, 7014.009429756931, 9963115.360164395]","[0.008129371313329517, 7054.4325899698515, 10283991.211592516]","[0.008866784741266093, 7005.8290342980545, 9804472.879263137]","[0.01280949730843056, 17929.661816302258, 9497876.018590437]","[0.008466453728937895, 6184.139878114354, 11594933.850913594]","[0.008722576652873027, 6162.116966622288, 11364013.311509073]","[0.013003611925575432, 17141.47980787081, 8976585.13546363]","[0.013001577138799316, 17156.481130640095, 9084193.040670916]","[0.024056060753309353, 41796.965321887204, 8367934.516714714]","[0.024086722605019747, 41779.47042522699, 8061680.388307489]","[0.015768985282925044, 28234.108069507856, 8554473.305318972]","[0.015765909086253825, 28246.108515480362, 8755785.628665587]","[0.008958261304585687, 6055.055472062769, 10281116.49576754]","[0.00789527030219985, 7666.357281364582, 10316533.874370504]","[0.019276854916779915, 33485.760210884735, 8414553.709984872]","[0.019137381494701212, 33492.75475389722, 8455823.883921765]","[0.006996294253057745, 6247.123186301116, 12126369.409609841]","[0.0070156127418234465, 6229.637535755466, 11960831.173209935]","[0.00725468392736076, 6216.595908414594, 11804275.792931812]","[0.00697242375511565, 6576.109023649984, 12147603.2808759]","[0.007448363154852564, 6525.073359396583, 11639324.702918023]","[0.007852691194098517, 8502.169020892776, 9506879.527035931]","[0.007847168400299894, 8555.169480096554, 10033438.77833165]","[0.008232783390431077, 5269.083513654701, 11855977.156148735]","[0.007261123378367256, 5294.136814180598, 12129885.398957314]","[0.0073547686325221035, 5345.9096598246, 12052082.923550116]","[0.007627930390348919, 5454.23511672957, 11977576.182348792]","[0.006949662049875244, 5475.800281999312, 12212211.371324448]","[0.014451810036508783, 23343.905407791488, 8938230.65204439]","[0.008205627125564892, 6210.066721589316, 11817946.826512124]","[0.008207231486112916, 6198.066054736413, 11691384.984657796]","[0.006588930365723163, 5054.876713992811, 13053690.780590592]","[0.006649032186294857, 5037.374516517722, 12884767.314666172]","[0.006909149603542738, 6872.898899043261, 11094739.738247128]","[0.006918245853945173, 6865.898241123799, 11050522.377311766]","[0.007352083916045072, 6828.351117406688, 10656434.191034596]","[0.0073997002368808, 6798.848473959095, 10349959.376638861]","[0.00754112182121414, 6394.993930093877, 10346565.635337777]",,,,,,,,
