"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]",,,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]",,,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]",,,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]",,,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]",,,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]",,,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]",,,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
"[0.006646960521577958, 4965.957970164665, 12356148.767519303]","[0.00677860485439821, 4897.474668380371, 11655182.782157188]","[0.0070066586803248865, 4825.978854334668, 10934806.870507374]","[0.007179412148312494, 4602.341651599558, 10602845.523229985]","[0.012084545957591212, 10118.944513308234, 9354377.842525927]","[0.006255964633185055, 5365.2303988003205, 12616181.761739388]","[0.007723538797023029, 5168.745202960725, 10591257.424033504]","[0.008229680059134402, 5142.260540434003, 10302279.639137052]","[0.007436551834318859, 6040.207970305954, 10139754.906745533]","[0.007765284597936958, 6040.176979835629, 10138046.324797744]","[0.007758245438609368, 6040.180181560183, 10138487.949696012]","[0.009128881865412112, 7292.076827339348, 9469607.985791137]","[0.007904150586203189, 7334.0591756942995, 9638982.565006536]","[0.00806826882009954, 7300.5997317634365, 9470928.438068764]","[0.012323159190104732, 17123.32621099298, 9122176.177459339]","[0.00923489750722936, 6035.250188835604, 10094612.192673199]","[0.011831027311670753, 18860.056510345537, 8718743.683682147]","[0.006797944530315573, 7500.401272748993, 11311026.500593107]","[0.007286235153752889, 4576.086914180942, 11472613.077308388]","[0.00859493746222472, 6754.738174492751, 9850160.439578595]","[0.006857411753368018, 7036.75417699697, 11637536.00370983]","[0.009510268935138537, 7217.017754054689, 9365396.174493704]","[0.009160596842543754, 7262.984644436286, 9849763.37417456]","[0.00653063994804482, 5078.400793097405, 12023540.736575788]",,,,
