"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.006421193377825183, 5537.346538165012, 12843736.800333818]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]",,,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.006421193377825183, 5537.346538165012, 12843736.800333818]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]",,,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.006421193377825183, 5537.346538165012, 12843736.800333818]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]",,,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.006421193377825183, 5537.346538165012, 12843736.800333818]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]",,,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.006421193377825183, 5537.346538165012, 12843736.800333818]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]",,,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]",,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]",,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]",,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]",,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]",,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]",,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]",,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]",,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.008471482559771655, 6995.8988623877485, 9792898.822319772]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.00825359666758089, 7030.487336768724, 10113831.350391949]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.008164509915459745, 7271.200136505837, 9855142.091282254]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]",,,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
"[0.008774539531051374, 6959.896509621134, 9409940.76669251]","[0.008481054425278118, 6963.894507206697, 9462004.255171698]","[0.00671668870396648, 5200.719660604304, 11108282.519611236]","[0.006751947169104212, 5183.22702951907, 10915236.493762404]","[0.006543243088764481, 5269.000680444132, 11219509.71810707]","[0.007054705315232088, 4939.498893904267, 11023281.5016022]","[0.009482592326196772, 7312.71153422317, 9394748.271865616]","[0.00787124180561601, 4891.6466727187935, 10130640.074264754]","[0.007152086323233001, 4895.266000574192, 10137789.102523431]","[0.007562650546591429, 4895.235010103866, 10136080.58586522]","[0.007048912069277449, 5148.601147692845, 10666469.50775652]","[0.013370398795173285, 17222.729928472356, 9174192.84009847]","[0.011355128735374875, 17241.791288279717, 9150270.522623165]","[0.013935357044741914, 21134.423224172348, 8581826.63162785]","[0.006293999627272251, 5521.261446888839, 11860006.20090713]","[0.006935222448409038, 5397.22225600183, 10582888.627132492]","[0.008235573171874375, 6999.100504243164, 9742608.56965489]","[0.0085803026151042, 6971.0103571067975, 9448656.933491712]","[0.008335970214070905, 6988.050997992248, 9589148.577231582]","[0.007810853393920028, 7005.57401543456, 9771732.97139505]",,,,,
